X                                                                                ->    Y                                                                               	Std Lift            	Lift                	Confidence          	Interest            
Escherichia coli urinary tract infection                                         ->    Body mass index 30+ - obesity (finding)                                         	0.3833367708803249  	7.645148084130839   	0.3833427837630499  	0.33320081403995705 
Closed fracture of hip                                                           ->    Osteoporosis (disorder)                                                         	0.3833030110682033  	50.53478750857881   	0.3833167825223436  	0.37573157634219945 
Osteoporosis (disorder)                                                          ->    Closed fracture of hip                                                          	0.38330301106820325 	50.5347875085788    	0.09073976962441908 	0.08894417941620825 
Anemia (disorder)                                                                ->    Primary fibromyalgia syndrome                                                   	0.3828626300154228  	7.855660142899613   	0.0038466733451144155	0.003357004332562841
Primary fibromyalgia syndrome                                                    ->    Anemia (disorder)                                                               	0.38286263001542276 	7.8556601428996125  	0.38291316526610647 	0.3341695640536476  
Diabetic retinopathy associated with type II diabetes mellitus (disorder)        ->    Diabetic renal disease (disorder)                                               	0.3827150736223682  	80.62358798294547   	0.3827238951896754  	0.37797684901169293 
Diabetic renal disease (disorder)                                                ->    Diabetic retinopathy associated with type II diabetes mellitus (disorder)       	0.3827150736223682  	80.62358798294547   	0.22621283481175417 	0.22340704508605247 
Macular edema and retinopathy due to type 2 diabetes mellitus (disorder)         ->    Acute bronchitis (disorder)                                                     	0.38261932370732066 	6.045235619277322   	0.3826613842927057  	0.3193617201617564  
Acute bronchitis (disorder)                                                      ->    Macular edema and retinopathy due to type 2 diabetes mellitus (disorder)        	0.3826193237073206  	6.045235619277321   	0.003558001711827864	0.0029694387614472456
Chronic sinusitis (disorder)                                                     ->    Pathological fracture due to osteoporosis (disorder)                            	0.3810411777091049  	11.101826917539105  	0.0262948621118211  	0.02392634544270609 
Pathological fracture due to osteoporosis (disorder)                             ->    Chronic sinusitis (disorder)                                                    	0.38104117770910484 	11.101826917539103  	0.38105165624276116 	0.34672832738228676 
Chronic pain                                                                     ->    Body mass index 30+ - obesity (finding)                                         	0.38088585533660746 	7.5962143031175655  	0.3808891475970459  	0.330747177873953   
Body mass index 30+ - obesity (finding)                                          ->    Chronic pain                                                                    	0.38088585533660746 	7.5962143031175655  	0.05727814600333181 	0.04973779185879112 
Pathological fracture due to osteoporosis (disorder)                             ->    Hyperlipidemia                                                                  	0.3800566810793383  	20.765070802337792  	0.38006717627982395 	0.3617639795367127  
Hyperlipidemia                                                                   ->    Pathological fracture due to osteoporosis (disorder)                            	0.38005668107933827 	20.76507080233779   	0.04918241633069049 	0.046813899661575474
Body mass index 30+ - obesity (finding)                                          ->    Impacted molars                                                                 	0.37952669656011245 	7.569108080521712   	0.05720975908656963 	0.049651436695349875
Impacted molars                                                                  ->    Body mass index 30+ - obesity (finding)                                         	0.37952669656011245 	7.569108080521712   	0.3795299882043372  	0.3293880184812443  
Hyperglycemia (disorder)                                                         ->    Diabetic renal disease (disorder)                                               	0.3789713210895812  	78.43585243620855   	0.3723386135241015  	0.36759156734611903 
Diabetic renal disease (disorder)                                                ->    Hyperglycemia (disorder)                                                        	0.3789713210895812  	78.43585243620855   	0.3789765667889855  	0.3741448915407665  
Body mass index 30+ - obesity (finding)                                          ->    Cystitis                                                                        	0.3788794744085369  	7.556312597144584   	0.021090525129456434	0.018299411757912457
Cystitis                                                                         ->    Body mass index 30+ - obesity (finding)                                         	0.37887947440853686 	7.556312597144583   	0.37888839746424885 	0.328746427741156   
Body mass index 30+ - obesity (finding)                                          ->    Chronic intractable migraine without aura                                       	0.37869148099949584 	7.55245126703433    	0.056985449999589675	0.04944015801626695 
Chronic intractable migraine without aura                                        ->    Body mass index 30+ - obesity (finding)                                         	0.3786914809994958  	7.552451267034329   	0.37869478276676966 	0.3285528130436768  
Acute allergic reaction                                                          ->    Otitis media                                                                    	0.3776206971743236  	20.54332639723965   	0.37763157894736843 	0.35924937678374463 
Otitis media                                                                     ->    Acute allergic reaction                                                         	0.3776206971743236  	20.54332639723965   	0.04711307436314525 	0.04481972257326784 
Stroke                                                                           ->    Hypertension                                                                    	0.37601762028195557 	8.984352444543976   	0.376020729981759   	0.3341678827896267  
Hypertension                                                                     ->    Stroke                                                                          	0.37601762028195557 	8.984352444543976   	0.0722862742270609  	0.0642404774183038  
Miscarriage in first trimester                                                   ->    Acute Cholecystitis                                                             	0.3758686448907458  	13.575545500526802  	0.004967953480539293	0.004602004761915315
Acute Cholecystitis                                                              ->    Miscarriage in first trimester                                                  	0.3758686448907458  	13.575545500526802  	0.3759370314842579  	0.34824480862148827 
Miscarriage in first trimester                                                   ->    Cholelithiasis                                                                  	0.3758686448907458  	13.575545500526802  	0.004967953480539293	0.004602004761915315
Cholelithiasis                                                                   ->    Miscarriage in first trimester                                                  	0.3758686448907458  	13.575545500526802  	0.3759370314842579  	0.34824480862148827 
Chronic kidney disease stage 1 (disorder)                                        ->    Hyperglycemia (disorder)                                                        	0.37538496343465544 	77.69367633981156   	0.3753906129142044  	0.3705589376659854  
Hyperglycemia (disorder)                                                         ->    Chronic kidney disease stage 1 (disorder)                                       	0.37538496343465544 	77.69367633981156   	0.3444330891954806  	0.339999870104534   
Hypertension                                                                     ->    Alcoholism                                                                      	0.3741396194127893  	8.939839791405811   	0.01237489103148125 	0.010990650226251421
Alcoholism                                                                       ->    Hypertension                                                                    	0.37413961941278917 	8.93983979140581    	0.374157748711851   	0.3323049015197187  
Chronic sinusitis (disorder)                                                     ->    Alzheimer's disease (disorder)                                                  	0.3741097401248809  	10.899729672627409  	0.05194633929962955 	0.047180501901837674
Alzheimer's disease (disorder)                                                   ->    Chronic sinusitis (disorder)                                                    	0.37410974012488085 	10.899729672627407  	0.37411500604386116 	0.33979167718338676 
Major depression disorder                                                        ->    Hypertension                                                                    	0.37397060147901684 	8.936111264269043   	0.3740016992353441  	0.3321488520432118  
Hypertension                                                                     ->    Major depression disorder                                                       	0.37397060147901673 	8.93611126426904    	0.007213224353890422	0.006406024875216468
History of myocardial infarction (situation)                                     ->    Prediabetes                                                                     	0.37292544926108356 	7.673733809664848   	0.3729328793774319  	0.32433425859810106 
Prediabetes                                                                      ->    Myocardial Infarction                                                           	0.37292544926108356 	7.673733809664848   	0.02596841793319504 	0.02258435242124197 
Prediabetes                                                                      ->    History of myocardial infarction (situation)                                    	0.37292544926108356 	7.673733809664848   	0.02596841793319504 	0.02258435242124197 
Myocardial Infarction                                                            ->    Prediabetes                                                                     	0.37292544926108356 	7.673733809664848   	0.3729328793774319  	0.32433425859810106 
Closed fracture of hip                                                           ->    Pathological fracture due to osteoporosis (disorder)                            	0.37283757226185416 	157.41986631612602  	0.37285157741960123 	0.3704830607504862  
Pathological fracture due to osteoporosis (disorder)                             ->    Closed fracture of hip                                                          	0.37283757226185416 	157.41986631612602  	0.28266157053509383 	0.280865980326883   
Closed fracture of hip                                                           ->    Prediabetes                                                                     	0.3727611821975742  	7.670489060869181   	0.37277518906118706 	0.3241765682818562  
Prediabetes                                                                      ->    Closed fracture of hip                                                          	0.3727611821975742  	7.670489060869181   	0.01377305504988499 	0.01197746484167416 
Miscarriage in first trimester                                                   ->    Escherichia coli urinary tract infection                                        	0.37249646638747047 	13.451523440947254  	0.05531615600265486 	0.05120389643254036 
Escherichia coli urinary tract infection                                         ->    Miscarriage in first trimester                                                  	0.37249646638747047 	13.451523440947254  	0.37250258497048133 	0.3448103621077117  
Hypertension                                                                     ->    Opioid abuse (disorder)                                                         	0.37187174555562946 	8.885808605543422   	0.009081256103875675	0.008059260638183298
Opioid abuse (disorder)                                                          ->    Hypertension                                                                    	0.37187174555562946 	8.885808605543422   	0.37189638974634276 	0.3300435425542105  
Acute bronchitis (disorder)                                                      ->    Acute allergic reaction                                                         	0.3705033478531382  	5.853338388976207   	0.013423764071116697	0.011130412281239295
Acute allergic reaction                                                          ->    Acute bronchitis (disorder)                                                     	0.37050334785313815 	5.853338388976206   	0.37051435406698563 	0.30721468993603634 
Cystitis                                                                         ->    Miscarriage in first trimester                                                  	0.37023027648907353 	13.369794314975614  	0.3702393237996953  	0.3425471009369257  
Miscarriage in first trimester                                                   ->    Cystitis                                                                        	0.37023027648907353 	13.369794314975614  	0.03731661168732107 	0.034525498315777094
Chronic intractable migraine without aura                                        ->    Prediabetes                                                                     	0.37022024892464556 	7.617985650064541   	0.37022359570987096 	0.3216249749305401  
Prediabetes                                                                      ->    Chronic intractable migraine without aura                                       	0.37022024892464556 	7.617985650064541   	0.05747992605449953 	0.049934634071176806
Seizure disorder                                                                 ->    Acute bronchitis (disorder)                                                     	0.3701266218343587  	5.847281180639007   	0.3701309348136697  	0.3068312706827204  
History of single seizure (situation)                                            ->    Acute bronchitis (disorder)                                                     	0.3701266218343587  	5.847281180639007   	0.3701309348136697  	0.3068312706827204  
Acute bronchitis (disorder)                                                      ->    History of single seizure (situation)                                           	0.3701266218343586  	5.847281180639006   	0.03424089101723746 	0.028385025708311862
Acute bronchitis (disorder)                                                      ->    Seizure disorder                                                                	0.3701266218343586  	5.847281180639006   	0.03424089101723746 	0.028385025708311862
Anemia (disorder)                                                                ->    Malignant neoplasm of breast (disorder)                                         	0.3700165058810432  	7.591253815921142   	0.022446900712492824	0.019489958255185583
Malignant neoplasm of breast (disorder)                                          ->    Anemia (disorder)                                                               	0.3700165058810431  	7.591253815921141   	0.3700250487058169  	0.32128144749335796 
Hypertension                                                                     ->    Smokes tobacco daily                                                            	0.3691087180379518  	8.819522869414708   	0.016618928077500376	0.014734593933401346
Smokes tobacco daily                                                             ->    Hypertension                                                                    	0.3691087180379518  	8.819522869414708   	0.3691221429611297  	0.32726929576899744 
Epilepsy                                                                         ->    Acute bronchitis (disorder)                                                     	0.3689967580384555  	5.829493976049006   	0.3690050107372942  	0.3057053466063449  
Acute bronchitis (disorder)                                                      ->    Epilepsy                                                                        	0.36899675803845544 	5.829493976049005   	0.017872349646258355	0.014806500411369616
Hypertension                                                                     ->    Carcinoma in situ of prostate (disorder)                                        	0.3685278867152911  	8.805491534933555   	0.031828639220801355	0.028214004070165038
Carcinoma in situ of prostate (disorder)                                         ->    Hypertension                                                                    	0.3685278867152911  	8.805491534933555   	0.36853489166318826 	0.326682044471056   
Prediabetes                                                                      ->    Chronic pain                                                                    	0.3684071627190347  	7.580678534277366   	0.05716100080436899 	0.0496206466598283  
Chronic pain                                                                     ->    Prediabetes                                                                     	0.3684071627190347  	7.580678534277366   	0.36841052133735946 	0.3198119005580286  
Antepartum eclampsia                                                             ->    Anemia (disorder)                                                               	0.36818608930815044 	7.5536932679005435  	0.3681942123317794  	0.3194506111193205  
Anemia (disorder)                                                                ->    Antepartum eclampsia                                                            	0.3681860893081504  	7.553693267900543   	0.023558412030210595	0.020439618190603394
Hypertension                                                                     ->    Neoplasm of prostate                                                            	0.36736945016082506 	8.777797979881816   	0.034860094253672154	0.030888700251033976
Neoplasm of prostate                                                             ->    Hypertension                                                                    	0.36736945016082506 	8.777797979881816   	0.367375837535401   	0.3255229903432687  
Anemia (disorder)                                                                ->    Preeclampsia                                                                    	0.36712465649177994 	7.531916101957138   	0.023718807334286326	0.02056970065104498 
Preeclampsia                                                                     ->    Anemia (disorder)                                                               	0.36712465649177994 	7.531916101957138   	0.3671327148394965  	0.3183891136270376  
Chronic kidney disease stage 1 (disorder)                                        ->    Neuropathy due to type 2 diabetes mellitus (disorder)                           	0.3670344285454271  	82.79341282990264   	0.3041056897992018  	0.3004326235563114  
Neuropathy due to type 2 diabetes mellitus (disorder)                            ->    Chronic kidney disease stage 1 (disorder)                                       	0.36703442854542706 	82.79341282990262   	0.36704133836214947 	0.36260811927120284 
Normal pregnancy                                                                 ->    Tubal pregnancy                                                                 	0.3664358215500222  	13.007467082719552  	0.046000292127172694	0.04246383942391856 
Tubal pregnancy                                                                  ->    Normal pregnancy                                                                	0.3664358215500222  	13.007467082719552  	0.36644300508086725 	0.33827126320748685 
Recurrent urinary tract infection                                                ->    Anemia (disorder)                                                               	0.3662498500798592  	7.514179219630622   	0.3662681553206205  	0.3175245541081616  
Anemia (disorder)                                                                ->    Recurrent urinary tract infection                                               	0.3662498500798592  	7.514179219630622   	0.010431322670328556	0.009043104161635424
Impacted molars                                                                  ->    Prediabetes                                                                     	0.36609771687114406 	7.533157811600525   	0.3661010797568279  	0.317502458977497   
Prediabetes                                                                      ->    Impacted molars                                                                 	0.36609771687114406 	7.533157811600525   	0.05693803536401225 	0.04937971297279249 
Escherichia coli urinary tract infection                                         ->    Prediabetes                                                                     	0.3648915758509449  	7.5083976198345885  	0.36489776858677164 	0.3162991478074408  
Prediabetes                                                                      ->    Escherichia coli urinary tract infection                                        	0.36489157585094484 	7.508397619834588   	0.03087647996838971 	0.02676422039827521 
Osteoporosis (disorder)                                                          ->    Chronic sinusitis (disorder)                                                    	0.3642576834103948  	10.612637415934213  	0.36426104410408494 	0.3299377152436106  
Chronic sinusitis (disorder)                                                     ->    Osteoporosis (disorder)                                                         	0.3642576834103948  	10.612637415934213  	0.08049904291497328 	0.07291383673482912 
Acute bronchitis (disorder)                                                      ->    Otitis media                                                                    	0.3640094172253081  	5.750596144803541   	0.10570862089513429 	0.0873264187315105  
Otitis media                                                                     ->    Acute bronchitis (disorder)                                                     	0.3640094172253081  	5.750596144803541   	0.36401080451879597 	0.3007111403878467  
Chronic intractable migraine without aura                                        ->    Anemia (disorder)                                                               	0.3638940927829118  	7.4655434587315845  	0.36389747318669335 	0.3151538719742345  
Anemia (disorder)                                                                ->    Chronic intractable migraine without aura                                       	0.3638940927829118  	7.4655434587315845  	0.05632970521031482 	0.0487844132269921  
Chronic kidney disease stage 1 (disorder)                                        ->    Diabetic retinopathy associated with type II diabetes mellitus (disorder)       	0.3637472624689255  	82.0524200679566    	0.23022183719563133 	0.22741604746992963 
Diabetic retinopathy associated with type II diabetes mellitus (disorder)        ->    Chronic kidney disease stage 1 (disorder)                                       	0.3637472624689255  	82.0524200679566    	0.3637563551036371  	0.35932313601269045 
Chronic sinusitis (disorder)                                                     ->    Atrial Fibrillation                                                             	0.3636340949696278  	10.594500704811235  	0.06092975115789306 	0.055178677760897264
Atrial Fibrillation                                                              ->    Chronic sinusitis (disorder)                                                    	0.36363409496962773 	10.594500704811233  	0.3636385318037635  	0.3293152029432891  
Metastasis from malignant tumor of prostate (disorder)                           ->    Hypertension                                                                    	0.36314323708591967 	8.677593804541672   	0.3631820074968763  	0.321329160304744   
Hypertension                                                                     ->    Metastasis from malignant tumor of prostate (disorder)                          	0.36314323708591967 	8.677593804541672   	0.005715521705218035	0.005056868876570231
Body mass index 30+ - obesity (finding)                                          ->    Blighted ovum                                                                   	0.3624916709008557  	7.229514519249218   	0.017723153348086673	0.015271653554995834
Blighted ovum                                                                    ->    Body mass index 30+ - obesity (finding)                                         	0.36249167090085566 	7.229514519249217   	0.36250209813685447 	0.3123601284137616  
Chronic sinusitis (disorder)                                                     ->    Carcinoma in situ of prostate (disorder)                                        	0.36234256405046283 	10.556949155059552  	0.03815951949935861 	0.0345448843487223  
Carcinoma in situ of prostate (disorder)                                         ->    Chronic sinusitis (disorder)                                                    	0.36234256405046283 	10.556949155059552  	0.36234963761241606 	0.3280263087519417  
Chronic pain                                                                     ->    Anemia (disorder)                                                               	0.362113244868189   	7.429008689310683   	0.36211663695565177 	0.31337303574319286 
Anemia (disorder)                                                                ->    Chronic pain                                                                    	0.362113244868189   	7.429008689310683   	0.056017356460272616	0.048477002315731925
Prediabetes                                                                      ->    Cystitis                                                                        	0.3616302217396071  	7.441350943707259   	0.020769654121332713	0.01797854074978874 
Cystitis                                                                         ->    Prediabetes                                                                     	0.36163022173960707 	7.441350943707258   	0.3616393925991449  	0.31304077181981405 
Cystitis                                                                         ->    Anemia (disorder)                                                               	0.3610896468696406  	7.408127764733421   	0.3610988254951103  	0.3123552242826514  
Anemia (disorder)                                                                ->    Cystitis                                                                        	0.3610896468696406  	7.408127764733422   	0.020676924462253637	0.017885811090709663
Hypertension                                                                     ->    Body mass index 30+ - obesity (finding)                                         	0.36107681615421244 	7.201101796986618   	0.36107742827741257 	0.3109354585543197  
Body mass index 30+ - obesity (finding)                                          ->    Hypertension                                                                    	0.3610768161542124  	7.201101796986617   	0.30138661312426995 	0.25953376593213767 
Anemia (disorder)                                                                ->    Impacted molars                                                                 	0.3608713031543564  	7.403529587268291   	0.05595826345350787 	0.048399941062288114
Impacted molars                                                                  ->    Anemia (disorder)                                                               	0.3608713031543564  	7.403529587268291   	0.3608746937664459  	0.31213109255398697 
Anemia (disorder)                                                                ->    Escherichia coli urinary tract infection                                        	0.360055132307979   	7.386843877886541   	0.030376619429780625	0.026264359859666124
Escherichia coli urinary tract infection                                         ->    Anemia (disorder)                                                               	0.360055132307979   	7.386843877886541   	0.36006137220239487 	0.31131777098993596 
Body mass index 30+ - obesity (finding)                                          ->    History of myocardial infarction (situation)                                    	0.3599956592225783  	7.179678910307222   	0.02429650378726745 	0.02091243827531438 
Myocardial Infarction                                                            ->    Body mass index 30+ - obesity (finding)                                         	0.3599956592225783  	7.179678910307222   	0.36000324254215305 	0.3098612728190602  
History of myocardial infarction (situation)                                     ->    Body mass index 30+ - obesity (finding)                                         	0.3599956592225783  	7.179678910307222   	0.36000324254215305 	0.3098612728190602  
Body mass index 30+ - obesity (finding)                                          ->    Myocardial Infarction                                                           	0.3599956592225783  	7.179678910307222   	0.02429650378726745 	0.02091243827531438 
Body mass index 30+ - obesity (finding)                                          ->    Fetus with unknown complication                                                 	0.3592755660681719  	7.1652704004157295  	0.035364242396058725	0.030428735371228664
Fetus with unknown complication                                                  ->    Body mass index 30+ - obesity (finding)                                         	0.3592755660681719  	7.1652704004157295  	0.3592807714754189  	0.30913880175232605 
Neoplasm of prostate                                                             ->    Chronic sinusitis (disorder)                                                    	0.3592530457707937  	10.466919352528699  	0.359259515092906   	0.3249361862324316  
Chronic sinusitis (disorder)                                                     ->    Neoplasm of prostate                                                            	0.3592530457707937  	10.466919352528699  	0.04156826074272995 	0.03759686674009177 
Chronic sinusitis (disorder)                                                     ->    Pneumonia                                                                       	0.3582829891423774  	10.438957647227504  	0.016000703327618795	0.014467915872362815
Pneumonia                                                                        ->    Chronic sinusitis (disorder)                                                    	0.3582829891423774  	10.438957647227504  	0.35829977628635346 	0.32397644742587905 
Anemia (disorder)                                                                ->    Tubal pregnancy                                                                 	0.35487768716507617 	7.280647980819015   	0.025747667233209145	0.022211214529955014
Tubal pregnancy                                                                  ->    Anemia (disorder)                                                               	0.35487768716507617 	7.280647980819015   	0.35488500174533605 	0.3061414005328772  
Osteoporosis (disorder)                                                          ->    Hyperlipidemia                                                                  	0.3543301431820563  	19.359107664543863  	0.3543335563552196  	0.33603035961210836 
Hyperlipidemia                                                                   ->    Osteoporosis (disorder)                                                         	0.3543301431820563  	19.359107664543863  	0.14684282309917418 	0.13925761691903002 
Pneumonia                                                                        ->    Hyperlipidemia                                                                  	0.35371911136330353 	19.32646099268023   	0.35373601789709175 	0.3354328211539805  
Hyperlipidemia                                                                   ->    Pneumonia                                                                       	0.3537191113633035  	19.326460992680225  	0.02962335696407428 	0.0280905695088183  
Suspected lung cancer (situation)                                                ->    Hypertension                                                                    	0.35305393054733253 	8.435902173743118   	0.3530665246054472  	0.3112136774133149  
Hypertension                                                                     ->    Suspected lung cancer (situation)                                               	0.35305393054733253 	8.435902173743118   	0.017375972523547032	0.015316207940497453
Hypertension                                                                     ->    Coronary Heart Disease                                                          	0.3530191173701736  	8.434835416609824   	0.07927009117305839 	0.06987214951115468 
Coronary Heart Disease                                                           ->    Hypertension                                                                    	0.3530191173701736  	8.434835416609824   	0.35302187778215627 	0.311169030590024   
Hypertension                                                                     ->    Non-small cell carcinoma of lung  TNM stage 1 (disorder)                        	0.35269559663260003 	8.427394199810973   	0.014734510084094201	0.01298610366868946 
Non-small cell carcinoma of lung  TNM stage 1 (disorder)                         ->    Hypertension                                                                    	0.35269559663260003 	8.427394199810973   	0.3527104416725504  	0.3108575944804181  
Non-small cell lung cancer (disorder)                                            ->    Hypertension                                                                    	0.35266338019431887 	8.426624351192853   	0.3526782213159752  	0.3108253741238429  
Hypertension                                                                     ->    Non-small cell lung cancer (disorder)                                           	0.35266338019431887 	8.426624351192853   	0.014737787332778385	0.012988832268620085
Anemia (disorder)                                                                ->    Miscarriage in first trimester                                                  	0.3509059716836843  	7.199035418375118   	0.19935729320261586 	0.1716650703398462  
Miscarriage in first trimester                                                   ->    Anemia (disorder)                                                               	0.3509059716836843  	7.199035418375117   	0.3509069115476438  	0.30216331033518495 
Atrial Fibrillation                                                              ->    Hyperlipidemia                                                                  	0.3460089392909888  	18.90453912868854   	0.3460134990102316  	0.32771030226712033 
Hyperlipidemia                                                                   ->    Atrial Fibrillation                                                             	0.34600893929098875 	18.904539128688537  	0.10872139206546665 	0.10297031866847085 
Bleeding from anus                                                               ->    Hypertension                                                                    	0.34572789085743455 	8.261591922080918   	0.34577114427860695 	0.30391829708647466 
Hypertension                                                                     ->    Bleeding from anus                                                              	0.34572789085743455 	8.261591922080918   	0.005010913238118335	0.004404382041058653
Hypertension                                                                     ->    Protracted diarrhea                                                             	0.34572789085743455 	8.261591922080918   	0.005010913238118335	0.004404382041058653
Protracted diarrhea                                                              ->    Hypertension                                                                    	0.34572789085743455 	8.261591922080918   	0.34577114427860695 	0.30391829708647466 
Primary malignant neoplasm of colon                                              ->    Hypertension                                                                    	0.34439069439186204 	8.229971803972886   	0.3444477523072343  	0.302594905115102   
Hypertension                                                                     ->    Primary malignant neoplasm of colon                                             	0.34439069439186204 	8.229971803972886   	0.003791776727601644	0.0033310489368003167
Carcinoma in situ of prostate (disorder)                                         ->    Hyperlipidemia                                                                  	0.34424195723375667 	18.808147910888895  	0.34424923158653664 	0.3259460348434254  
Hyperlipidemia                                                                   ->    Carcinoma in situ of prostate (disorder)                                        	0.3442419572337566  	18.80814791088889   	0.06798459255706599 	0.06436995740642967 
Closed fracture of hip                                                           ->    Anemia (disorder)                                                               	0.3438093478354844  	7.053725877240523   	0.34382400122221374 	0.2950804000097549  
Anemia (disorder)                                                                ->    Closed fracture of hip                                                          	0.3438093478354844  	7.053725877240523   	0.012665601116576433	0.010870010908365603
Chronic sinusitis (disorder)                                                     ->    Idiopathic atrophic hypothyroidism                                              	0.3417873917466298  	9.958563013685197   	0.011117371792566307	0.01000100874126175 
Idiopathic atrophic hypothyroidism                                               ->    Chronic sinusitis (disorder)                                                    	0.3417873917466298  	9.958563013685197   	0.3418110332964738  	0.3074877044359994  
Prediabetes                                                                      ->    Blighted ovum                                                                   	0.3412861542492342  	7.022769841089803   	0.017216318812356236	0.014764819019265397
Blighted ovum                                                                    ->    Prediabetes                                                                     	0.3412861542492342  	7.022769841089804   	0.3412969283276451  	0.2926983075483142  
Chronic sinusitis (disorder)                                                     ->    Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder)  	0.3402988949871959  	9.916358626062875   	0.004128053580776778	0.003711766339013744
Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder)   ->    Chronic sinusitis (disorder)                                                    	0.34029889498719584 	9.916358626062873   	0.34036243822075785 	0.30603910936028345 
Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder) ->    Diabetic renal disease (disorder)                                               	0.3399237109446149  	71.61088890896357   	0.3399401964972234  	0.3351931503192409  
Diabetic renal disease (disorder)                                                ->    Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)	0.3399237109446149  	71.61088890896357   	0.11497009448409373 	0.11336461106899116 
Chronic sinusitis (disorder)                                                     ->    Chronic congestive heart failure (disorder)                                     	0.33989491911567027 	9.90283717196604    	0.0766906837063767  	0.06894636938770038 
Chronic congestive heart failure (disorder)                                      ->    Chronic sinusitis (disorder)                                                    	0.3398949191156702  	9.902837171966038   	0.33989833690512034 	0.305575008044646   
Blighted ovum                                                                    ->    Anemia (disorder)                                                               	0.3396076173111111  	6.967446195938019   	0.33961841884406646 	0.2908748176316076  
Anemia (disorder)                                                                ->    Blighted ovum                                                                   	0.3396076173111111  	6.967446195938019   	0.017080692907713607	0.014629193114622768
Anemia (disorder)                                                                ->    Fetus with unknown complication                                                 	0.3390992078363564  	6.956904470053028   	0.03433585088301836 	0.0294003438581883  
Fetus with unknown complication                                                  ->    Anemia (disorder)                                                               	0.33909920783635633 	6.9569044700530265  	0.3391045771614373  	0.2903609759489785  
Pneumonia                                                                        ->    Miscarriage in first trimester                                                  	0.33895362443100574 	12.240653952040619  	0.3389709172259508  	0.3112786943631812  
Miscarriage in first trimester                                                   ->    Pneumonia                                                                       	0.33895362443100574 	12.240653952040619  	0.01876232082181739 	0.01722953336656141 
Neoplasm of prostate                                                             ->    Hyperlipidemia                                                                  	0.33832308381181897 	18.484736256867144  	0.33832976445396146 	0.3200265677108502  
Hyperlipidemia                                                                   ->    Neoplasm of prostate                                                            	0.33832308381181886 	18.48473625686714   	0.07341017071087064 	0.06943877670823245 
Chronic sinusitis (disorder)                                                     ->    Stroke                                                                          	0.3379840513744926  	9.847161153675234   	0.079228257785557   	0.07118246097679991 
Stroke                                                                           ->    Chronic sinusitis (disorder)                                                    	0.3379840513744926  	9.847161153675234   	0.33798735061968327 	0.3036640217592089  
Chronic sinusitis (disorder)                                                     ->    Opioid abuse (disorder)                                                         	0.33563357702999275 	9.779344083011546   	0.00999444531028337 	0.008972449844590993
Opioid abuse (disorder)                                                          ->    Chronic sinusitis (disorder)                                                    	0.33563357702999275 	9.779344083011546   	0.3356596430009395  	0.30133631414046513 
Fetus with unknown complication                                                  ->    Prediabetes                                                                     	0.33523624117764794 	6.898171933904463   	0.3352416418864464  	0.28664302110711554 
Prediabetes                                                                      ->    Fetus with unknown complication                                                 	0.33523624117764794 	6.898171933904463   	0.03404597603827103 	0.02911046901344097 
Chronic sinusitis (disorder)                                                     ->    Alcoholism                                                                      	0.33499857281178425 	9.760645223879408   	0.013511083404265522	0.012126842599035693
Alcoholism                                                                       ->    Chronic sinusitis (disorder)                                                    	0.33499857281178425 	9.760645223879408   	0.3350178359096314  	0.300694507049157   
